review_id,section,claim_id,claim_text,is_quote,has_numbers,is_causal_or_normative,citation_text,citation_type,citation_author,citation_year,is_secondary,primary_mentioned_author,primary_mentioned_year,stated_page,in_reference_list,source_pdf_path,priority
4_2,unknown,855c3561,"Absent these conditions, communities of practice commonly stagnate - attendance becomes optional, discussions decouple from job tasks, and the perceived return on time declines - which weakens the social mechanisms needed for transfer (Grossman & Salas, 2011; Cooke et al., 2018).",False,True,False,"(Grossman & Salas, 2011; Cooke et al., 2018)",parenthetical,Grossman & Salas,2011,False,,,,False,,High
4_2,unknown,a4054c7d,"Absent these conditions, communities of practice commonly stagnate - attendance becomes optional, discussions decouple from job tasks, and the perceived return on time declines - which weakens the social mechanisms needed for transfer (Grossman & Salas, 2011; Cooke et al., 2018).",False,True,False,"(Grossman & Salas, 2011; Cooke et al., 2018)",parenthetical,Cooke et al.,2018,False,,,,True,,High
4_2,unknown,767f66da,"Framed this way, transfer theory explains why instruction that is not followed by explicit post-training supports - for example, supervisor check-ins, job aids embedded in workflow, prompts and reminders, and opportunities to practice on real tasks - is unlikely to yield durable behavior change (Grossman & Salas, 2011).",False,True,False,"(Grossman & Salas, 2011)",parenthetical,Grossman & Salas,2011,False,,,,False,,High
4_2,unknown,96cc8eff,"The distinctive practical implication of this cluster is prescriptive rather than generic: design for transfer by engineering the surrounding context and routines that cue, enable, and reward use, rather than relying on diffusion from the classroom (Blume et al., 2010; Alagaraja & Shuck, 2015).",False,True,False,"(Blume et al., 2010; Alagaraja & Shuck, 2015)",parenthetical,Blume et al.,2010,False,,,,False,,High
4_2,unknown,58310d76,"The distinctive practical implication of this cluster is prescriptive rather than generic: design for transfer by engineering the surrounding context and routines that cue, enable, and reward use, rather than relying on diffusion from the classroom (Blume et al., 2010; Alagaraja & Shuck, 2015).",False,True,False,"(Blume et al., 2010; Alagaraja & Shuck, 2015)",parenthetical,Alagaraja & Shuck,2015,False,,,,False,,High
4_2,unknown,54cf56de,"The COM-B model, developed by Michie and colleagues, proposes that behavior (B) emerges only when three conditions are present: Capability (C), Opportunity (O), and Motivation (M) (Michie et al., 2011).",False,True,False,"(Michie et al., 2011)",parenthetical,Michie et al.,2011,False,,,,False,,High
4_2,unknown,e5cf243f,"Capacity development activities therefore contribute primarily to psychological capability, but their impact depends on parallel strategies that enable learners to act on their skills and remain motivated to do so (Michie et al., 2011).",False,True,True,"(Michie et al., 2011)",parenthetical,Michie et al.,2011,False,,,,False,,High
4_2,unknown,8d8c0f0f,"The Behaviour Change Wheel expands on this diagnostic framework by linking each component of COM-B to a range of intervention functions and policy levers (Michie et al., 2014).",False,True,False,"(Michie et al., 2014)",parenthetical,Michie et al.,2014,False,,,,False,,High
4_2,unknown,24221321,"The implication for capacity development is clear: moving from learning to consistent performance requires deliberate pairing of training with complementary strategies that modify opportunity and motivation, such as prompts and reminders, peer reinforcement, or incentive systems (Michie et al., 2014).",False,True,False,"(Michie et al., 2014)",parenthetical,Michie et al.,2014,False,,,,False,,High
4_2,unknown,36085878,"In professional development and health workforce training, multicomponent strategies that combine education with audit and feedback, reminders, and supportive supervision have been shown to improve adherence to best practices and, in some cases, patient outcomes (Fontaine et al., 2024; Robinson et al., 2024).",False,True,False,"(Fontaine et al., 2024; Robinson et al., 2024)",parenthetical,Fontaine et al.,2024,False,,,,False,,High
4_2,unknown,d4d1699b,"In professional development and health workforce training, multicomponent strategies that combine education with audit and feedback, reminders, and supportive supervision have been shown to improve adherence to best practices and, in some cases, patient outcomes (Fontaine et al., 2024; Robinson et al., 2024).",False,True,False,"(Fontaine et al., 2024; Robinson et al., 2024)",parenthetical,Robinson et al.,2024,False,,,,False,,High
4_2,unknown,4ba61b0b,"In low- and middle-income country (LMIC) contexts, where health worker performance is often constrained by systemic challenges, interventions that integrate supervision, feedback loops, and supportive peer networks alongside formal training have been particularly effective (Gudlavalleti et al., 2024).",False,True,False,"(Gudlavalleti et al., 2024)",parenthetical,Gudlavalleti et al.,2024,False,,,,False,,High
4_2,unknown,a96e2644,"The core logic of this approach is that learners should progress not by completing a predetermined sequence of courses, but by demonstrating mastery of clearly articulated skills and behaviors that are directly relevant to professional performance (Misra et al., 2021).",False,True,True,"(Misra et al., 2021)",parenthetical,Misra et al.,2021,False,,,,False,,High
4_2,unknown,b161ffe9,"The next level emphasizes performance under simulated conditions (“shows how”), culminating in the highest level - actual performance in the workplace (“does”) (Witheridge et al., 2019).",True,True,False,"(Witheridge et al., 2019)",parenthetical,Witheridge et al.,2019,False,,,,False,,High
4_2,unknown,84e0b0bf,"By linking assessment directly to professional responsibilities, EPAs create a structured bridge between classroom instruction and workplace performance, making explicit the readiness of learners for increased autonomy (Kerth et al., 2024).",False,True,False,"(Kerth et al., 2024)",parenthetical,Kerth et al.,2024,False,,,,False,,High
4_2,unknown,d154cb42,"More recent studies highlight innovations in EPA-based assessment and feedback loops, underscoring the importance of embedding these mechanisms into daily professional workflows (Kerth et al., 2024).",False,True,False,"(Kerth et al., 2024)",parenthetical,Kerth et al.,2024,False,,,,False,,High
4_2,unknown,dd991423,"The theory of change underlying coaching rests on the idea that cycles of goal setting, practice, feedback, and accountability enable individuals to transform learning into sustained improvements in behavior and results (Cannon-Bowers et al., 2023).",False,True,False,"(Cannon-Bowers et al., 2023)",parenthetical,Cannon-Bowers et al.,2023,False,,,,False,,High
4_2,unknown,2ad8c2eb,"Meta-analyses, including those restricted to randomized controlled trials, consistently report that coaching interventions produce positive effects across multiple domains, including task performance, acquisition of new skills, well-being, and goal-directed behavior (de Haan & Nilsson, 2023; Nicolau et al., 2023).",False,True,False,"(de Haan & Nilsson, 2023; Nicolau et al., 2023)",parenthetical,Haan & Nilsson,2023,False,,,,False,,High
4_2,unknown,0e9b5b41,"Meta-analyses, including those restricted to randomized controlled trials, consistently report that coaching interventions produce positive effects across multiple domains, including task performance, acquisition of new skills, well-being, and goal-directed behavior (de Haan & Nilsson, 2023; Nicolau et al., 2023).",False,True,False,"(de Haan & Nilsson, 2023; Nicolau et al., 2023)",parenthetical,Nicolau et al.,2023,False,,,,False,,High
4_2,unknown,6b60f4d4,"Psychosocial functions encompass role modeling, identity work, and emotional support, all of which help individuals navigate challenges and build resilience (Eby et al., 2008).",False,True,False,"(Eby et al., 2008)",parenthetical,Eby et al.,2008,False,,,,False,,High
4_2,unknown,43e21ba7,"Large meta-analyses and reviews affirm the generally positive effects of mentoring, while also noting that outcomes are moderated by contextual factors such as gender, organizational culture, and professional field (Ivey & Dupré, 2022).",False,True,False,"(Ivey & Dupré, 2022)",parenthetical,Ivey & Dupré,2022,False,,,,False,,High
4_2,unknown,b7e12b8b,"Mormina and Pinder (2018) propose the TRAIN framework, which integrates systems thinking and network theory to capture the relational and structural factors shaping cascade outcomes.",False,True,False,Mormina and Pinder (2018),narrative,Mormina and Pinder,2018,False,,,,True,,High
4_2,unknown,747cef1c,"When these conditions are missing, cascade initiatives often experience fidelity loss or uneven outcomes, with some cohorts unable to sustain or adapt the training effectively (Leeman et al., 2017).",False,True,False,"(Leeman et al., 2017)",parenthetical,Leeman et al.,2017,False,,,,False,,High
4_2,unknown,6a649195,"In resource-constrained environments, this model underscores the importance of designing not only for individual learning but also for the relational and structural conditions that enable skills to spread, adapt, and persist at scale (Mormina & Pinder, 2018; Leeman et al., 2017).",False,True,False,"(Mormina & Pinder, 2018; Leeman et al., 2017)",parenthetical,Mormina & Pinder,2018,False,,,,True,,High
4_2,unknown,44199f90,"In resource-constrained environments, this model underscores the importance of designing not only for individual learning but also for the relational and structural conditions that enable skills to spread, adapt, and persist at scale (Mormina & Pinder, 2018; Leeman et al., 2017).",False,True,False,"(Mormina & Pinder, 2018; Leeman et al., 2017)",parenthetical,Leeman et al.,2017,False,,,,False,,High
4_2,unknown,0dbff5d1,"Deliberate practice theory, originally developed in the study of expert performance, posits that expertise is not simply the product of accumulated experience but of structured, goal-directed practice carried out under conditions of continuous feedback and progressive difficulty (Hambrick et al., 2020).",False,True,False,"(Hambrick et al., 2020)",parenthetical,Hambrick et al.,2020,False,,,,False,,High
4_2,unknown,bca253e3,"The mechanism of change here lies in the iterative cycle of repetition and feedback, which promotes automatization of skills while also building the flexible knowledge structures required for adaptation in novel contexts (Barata et al., 2024).",False,True,False,"(Barata et al., 2024)",parenthetical,Barata et al.,2024,False,,,,False,,High
4_2,unknown,54842fb7,"Although debates continue regarding the overall magnitude of deliberate practice’s effect on performance across fields, applications in professional training, such as psychotherapy, medicine, and education, consistently show measurable benefits when practice is designed to be intentional, structured, and feedback-rich (Debatin, 2023).",False,True,False,"(Debatin, 2023)",parenthetical,Debatin,2023,False,,,,False,pilot_inputs/sources_pdf\Debatin_2023.pdf,High
4_2,unknown,77f4df50,"Drawing on action theory, EMT conceptualizes errors as feedback that reveals gaps in a learner’s mental models and stimulates reflection, problem-solving, and strategy revision (Keith & Frese, 2008).",False,True,False,"(Keith & Frese, 2008)",parenthetical,Keith & Frese,2008,False,,,,False,,High
4_2,unknown,7502d2b7,"This process activates metacognitive regulation, as learners monitor and adjust their approaches, and emotion control, as they learn to manage the frustration and uncertainty associated with failure (Keith & Frese, 2008).",False,True,False,"(Keith & Frese, 2008)",parenthetical,Keith & Frese,2008,False,,,,False,,High
4_2,unknown,7b64aee9,"In this way, EMT links capacity development activities not merely to immediate task competence but to deeper individual capabilities such as resilience, transfer of learning, and the capacity to grow through future challenges (Keith & Frese, 2008).",False,True,False,"(Keith & Frese, 2008)",parenthetical,Keith & Frese,2008,False,,,,False,,High
