review_id,section,claim_id,claim_text,is_quote,has_numbers,is_causal_or_normative,citation_text,citation_type,citation_author,citation_year,is_secondary,primary_mentioned_author,primary_mentioned_year,stated_page,in_reference_list,source_pdf_path,priority,section_canonical,section_level,research_question,section_title
4_2,unknown,61b47284,"Absent these conditions, communities of practice commonly stagnate - attendance becomes optional, discussions decouple from job tasks, and the perceived return on time declines - which weakens the social mechanisms needed for transfer (Grossman & Salas, 2011; Cooke et al., 2018).",False,True,False,"(Grossman & Salas, 2011; Cooke et al., 2018)",parenthetical,Cooke et al.,2018,False,,,,,pilot_inputs/sources_pdf/Cooke_2018.pdf,High,Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results),3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results)
4_2,unknown,ab51aac9,"Framed this way, transfer theory explains why instruction that is not followed by explicit post-training supports - for example, supervisor check-ins, job aids embedded in workflow, prompts and reminders, and opportunities to practice on real tasks - is unlikely to yield durable behavior change (Grossman & Salas, 2011).",False,True,False,"(Grossman & Salas, 2011)",parenthetical,Grossman & Salas,2011,False,,,,,pilot_inputs/sources_pdf/Grossman_2011.pdf,High,Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results),3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results)
4_2,unknown,44edcfa6,"The distinctive practical implication of this cluster is prescriptive rather than generic: design for transfer by engineering the surrounding context and routines that cue, enable, and reward use, rather than relying on diffusion from the classroom (Blume et al., 2010; Alagaraja & Shuck, 2015).",False,True,False,"(Blume et al., 2010; Alagaraja & Shuck, 2015)",parenthetical,Blume et al.,2010,False,,,,,pilot_inputs/sources_pdf/Blume_2010.pdf,High,Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results),3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results)
4_2,unknown,b98c3f69,"The distinctive practical implication of this cluster is prescriptive rather than generic: design for transfer by engineering the surrounding context and routines that cue, enable, and reward use, rather than relying on diffusion from the classroom (Blume et al., 2010; Alagaraja & Shuck, 2015).",False,True,False,"(Blume et al., 2010; Alagaraja & Shuck, 2015)",parenthetical,Alagaraja & Shuck,2015,False,,,,,pilot_inputs/sources_pdf/Alagaraja_2015.pdf,High,Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results),3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results)
4_2,unknown,14f5a388,"The COM-B model, developed by Michie and colleagues, proposes that behavior (B) emerges only when three conditions are present: Capability (C), Opportunity (O), and Motivation (M) (Michie et al., 2011).",False,True,False,"(Michie et al., 2011)",parenthetical,Michie et al.,2011,False,,,,,pilot_inputs/sources_pdf/Michie_2014.pdf,High,Behavior-Change and Implementation Science Theories of Change: COM-B and the Behaviour Change Wheel,3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Behavior-Change and Implementation Science Theories of Change: COM-B and the Behaviour Change Wheel
4_2,unknown,05546382,"Capacity development activities therefore contribute primarily to psychological capability, but their impact depends on parallel strategies that enable learners to act on their skills and remain motivated to do so (Michie et al., 2011).",False,True,True,"(Michie et al., 2011)",parenthetical,Michie et al.,2011,False,,,,,pilot_inputs/sources_pdf/Michie_2014.pdf,High,Behavior-Change and Implementation Science Theories of Change: COM-B and the Behaviour Change Wheel,3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Behavior-Change and Implementation Science Theories of Change: COM-B and the Behaviour Change Wheel
4_2,unknown,40b6d577,"The Behaviour Change Wheel expands on this diagnostic framework by linking each component of COM-B to a range of intervention functions and policy levers (Michie et al., 2014).",False,True,False,"(Michie et al., 2014)",parenthetical,Michie et al.,2014,False,,,,,pilot_inputs/sources_pdf/Michie_2014.pdf,High,Behavior-Change and Implementation Science Theories of Change: COM-B and the Behaviour Change Wheel,3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Behavior-Change and Implementation Science Theories of Change: COM-B and the Behaviour Change Wheel
4_2,unknown,e8c87bf9,"The implication for capacity development is clear: moving from learning to consistent performance requires deliberate pairing of training with complementary strategies that modify opportunity and motivation, such as prompts and reminders, peer reinforcement, or incentive systems (Michie et al., 2014).",False,True,False,"(Michie et al., 2014)",parenthetical,Michie et al.,2014,False,,,,,pilot_inputs/sources_pdf/Michie_2014.pdf,High,Behavior-Change and Implementation Science Theories of Change: COM-B and the Behaviour Change Wheel,3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Behavior-Change and Implementation Science Theories of Change: COM-B and the Behaviour Change Wheel
4_2,unknown,35ed0080,"In professional development and health workforce training, multicomponent strategies that combine education with audit and feedback, reminders, and supportive supervision have been shown to improve adherence to best practices and, in some cases, patient outcomes (Fontaine et al., 2024; Robinson et al., 2024).",False,True,False,"(Fontaine et al., 2024; Robinson et al., 2024)",parenthetical,Fontaine et al.,2024,False,,,,,pilot_inputs/sources_pdf/Fontaine_2024.pdf,High,Behavior-Change and Implementation Science Theories of Change: COM-B and the Behaviour Change Wheel,3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Behavior-Change and Implementation Science Theories of Change: COM-B and the Behaviour Change Wheel
4_2,unknown,e0176a82,"In professional development and health workforce training, multicomponent strategies that combine education with audit and feedback, reminders, and supportive supervision have been shown to improve adherence to best practices and, in some cases, patient outcomes (Fontaine et al., 2024; Robinson et al., 2024).",False,True,False,"(Fontaine et al., 2024; Robinson et al., 2024)",parenthetical,Robinson et al.,2024,False,,,,,pilot_inputs/sources_pdf/Robinson_2024.pdf,High,Behavior-Change and Implementation Science Theories of Change: COM-B and the Behaviour Change Wheel,3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Behavior-Change and Implementation Science Theories of Change: COM-B and the Behaviour Change Wheel
4_2,unknown,7c6e6fcc,"In low- and middle-income country (LMIC) contexts, where health worker performance is often constrained by systemic challenges, interventions that integrate supervision, feedback loops, and supportive peer networks alongside formal training have been particularly effective (Gudlavalleti et al., 2024).",False,True,False,"(Gudlavalleti et al., 2024)",parenthetical,Gudlavalleti et al.,2024,False,,,,,,High,Behavior-Change and Implementation Science Theories of Change: COM-B and the Behaviour Change Wheel,3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Behavior-Change and Implementation Science Theories of Change: COM-B and the Behaviour Change Wheel
4_2,unknown,d1763661,"The core logic of this approach is that learners should progress not by completing a predetermined sequence of courses, but by demonstrating mastery of clearly articulated skills and behaviors that are directly relevant to professional performance (Misra et al., 2021).",False,True,True,"(Misra et al., 2021)",parenthetical,Misra et al.,2021,False,,,,,pilot_inputs/sources_pdf/Misra_2021.pdf,High,Competency-Based Education and Assessment: Miller’s Pyramid and Entrustable Professional Activities,3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Competency-Based Education and Assessment: Miller’s Pyramid and Entrustable Professional Activities
