review_id,section,claim_id,claim_text,citation_author,citation_year,source_pdf_path,verdict,rationale,evidence_span,required_fix,risk_flags,page_anchor,proposed_rewrite,rewrite_notes,rewrite_flags
4_5,unknown,2aa3c583,"Case studies reinforce these points: at the Tanzania Revenue Authority, supervised practice combined with feedback functioned as a success factor for performance gains (Kisasilla & Mutarubukwa, 2024); in Ethiopia, pairing health workers with mentors for a year after training created enabling conditions for improved data use (Chanyalew et al., 2022).",Chanyalew et al.,2022,pilot_inputs/sources_pdf/Chanyalew_2022.pdf,FAITHFUL_PARAPHRASE_PASS,"The claim about Ethiopia is supported by the source, which describes a mentorship program that improved data use among health workers by pairing them with mentors for a year. This aligns with the claim that such pairing created enabling conditions for improved data use.",pp. 3,none,page_mismatch,,,,
4_5,unknown,c0beefad,Bhatti and Kaur (2010) identify perceived content validity - ensuring alignment with job tasks - as both a success factor and a mediator of motivation.,Bhatti and Kaur,2010,pilot_inputs/sources_pdf/Bhatti_2010.pdf,FAITHFUL_PARAPHRASE_PASS,"The claim that Bhatti and Kaur (2010) identify perceived content validity as a success factor and a mediator of motivation is supported by the source. The excerpts indicate that perceived content validity plays a dual role in increasing self-efficacy and influencing transfer motivation through trainee reaction, aligning with the claim.","pp. 2, 7-8",none,page_mismatch,,,,
4_5,unknown,5fa92689,Baldwin and Ford’s (1988) review similarly underscores practice opportunities with feedback as among the strongest enablers of transfer.,Baldwin and Ford’s,1988,pilot_inputs/sources_pdf/Baldwin_1988.pdf,FAITHFUL_PARAPHRASE_PASS,"The source discusses the importance of feedback in achieving learning and mentions that feedback is a critical element, which aligns with the claim that feedback is a strong enabler of transfer. However, the source does not explicitly mention 'practice opportunities' alongside feedback, making it a paraphrase rather than an exact quote.","pp. 5-6: 'Feedback, or knowledge of results, refers to information provided to trainees about their performance. Evidence shows that feedback is a critical element in achieving learning.'",none,page_mismatch,,,,
4_5,unknown,8629c1b3,"At the Tanzania Revenue Authority, trainees who engaged in supervised on-the-job practice achieved stronger gains than those exposed only to classroom sessions (Kisasilla & Mutarubukwa, 2024).",Kisasilla & Mutarubukwa,2024,pilot_inputs/sources_pdf/Kisasilla_2024.pdf,UNSUPPORTED_FAIL,The provided excerpts do not mention any comparison between supervised on-the-job practice and classroom sessions at the Tanzania Revenue Authority. The claim about stronger gains from supervised practice is not supported by the cited source.,[pp. 1-9],"Remove or revise the claim to align with the actual content of the source, as the current claim is not supported by the provided excerpts.",insufficient_evidence,,,,
4_5,unknown,570ff25d,"In global health, training-of-trainers programs that included facilitation practice with feedback produced better outcomes than observation alone (Mormina & Pinder, 2018).",Mormina & Pinder,2018,pilot_inputs/sources_pdf/Mormina_2018.pdf,UNSUPPORTED_FAIL,The excerpts do not provide evidence that training-of-trainers programs with facilitation practice and feedback produced better outcomes than observation alone. The source discusses the importance of ToT and its sustainability but does not compare it to observation alone.,pp. 9-10,Provide evidence or a citation that specifically compares facilitation practice with feedback to observation alone in ToT programs.,insufficient_evidence,,,,
4_5,unknown,2a87186d,"Torres and Augusto (2017) show that business simulations in Executive MBA programs strengthened analytical competencies, serving as a success factor for leadership development.",Torres and Augusto,2017,pilot_inputs/sources_pdf/Torres_2017.pdf,FAITHFUL_PARAPHRASE_PASS,"The claim is supported by the source, which indicates that the business simulation reinforced the analytical component of decision-making styles, contributing to leadership development through enhanced strategic competencies.","pp. 5: 'the decision-making styles do not change as a result of the simulation, with the exception of the analytical component, which is reinforced.'",none,,,,,
4_5,unknown,cd01cbb1,"Jyoti and Sharma (2015) highlight that mentoring provides both career support (e.g., sponsorship, visibility, protection) and psychosocial support (e.g., role modeling, counseling).",Jyoti and Sharma,2015,pilot_inputs/sources_pdf/Jyoti_2015.pdf,FAITHFUL_PARAPHRASE_PASS,"The claim is a faithful paraphrase of the source, which states that mentoring functions include career support (protection, coaching, exposure, sponsorship, challenging assignment) and psychosocial support (role modelling, friendship, counselling and acceptance).",pp. 5,none,page_mismatch,,,,
4_5,unknown,cb6b2742,"Supervisors shape transfer climates by signaling whether training is valued, providing coaching, and integrating new competencies into performance appraisals (Elnaga & Imran, 2013).",Elnaga & Imran,2013,pilot_inputs/sources_pdf/Elnaga_2013.pdf,UNSUPPORTED_FAIL,"The provided excerpts do not mention supervisors shaping transfer climates by signaling training value, providing coaching, or integrating competencies into appraisals. The focus is on training's role in employee performance and development, not on supervisory actions.","pp. 2, 8",Remove or replace the claim with content directly supported by the source.,insufficient_evidence,,,,
4_5,unknown,e5f4ca3b,"Conversely, rigid or change-resistant institutions often undermine capacity development, creating barriers that negate even well-designed interventions (Kim & Bang, 2025).",Kim & Bang,2025,pilot_inputs/sources_pdf/Kim_2025.pdf,FAITHFUL_PARAPHRASE_PASS,"The claim that rigid or change-resistant institutions undermine capacity development is supported by the source, which discusses structural limitations and misalignment with local systems as barriers to effective capacity building. These barriers can negate well-designed interventions, aligning with the claim.","pp. 8-11: 'Barriers: structural, contextual, and operational constraints... misaligned project goals, thereby undermining implementation efforts.'",none,page_mismatch,,,,
4_5,unknown,b23dcd48,"Symbolic incentives also matter: Kim and Bang (2025) show that when organisations publicly celebrated staff who applied new skills, social recognition functioned as an enabling condition that fostered uptake, particularly in resource-constrained environments.",Kim and Bang,2025,pilot_inputs/sources_pdf/Kim_2025.pdf,UNSUPPORTED_FAIL,"The provided excerpts from the cited source do not mention Kim and Bang (2025) or discuss symbolic incentives, social recognition, or the uptake of skills in resource-constrained environments. The claim is not supported by the available text.",pp. 12-13,Verify the correct source and ensure it discusses symbolic incentives and social recognition as described in the claim.,insufficient_evidence;page_mismatch;pdf_missing,,,,
